city,ds,yhat
Chennai,2018-10-24,79.64180136230438
Chennai,2018-10-25,79.9538024775477
Chennai,2018-10-26,79.92349803289119
Chennai,2018-10-29,79.74834423827913
Chennai,2018-10-30,79.68381395534688
Chennai,2018-11-01,79.3893393088656
Chennai,2018-11-02,79.37959483690378
Chennai,2018-11-05,79.2830503895774
Chennai,2018-11-06,79.24811233768932
Chennai,2018-11-12,79.00410348736392
Chennai,2018-11-13,78.98439130396615
Chennai,2018-11-15,78.76475094799589
Chennai,2018-11-16,78.78255744062416
Chennai,2018-11-19,78.717590228296
Chennai,2018-11-20,78.67408178540306
Chennai,2018-11-22,78.39212137193616
Chennai,2018-11-23,78.37266046554777
Chennai,2018-11-26,78.18142946003498
Chennai,2018-11-27,78.09428451129509
Chennai,2018-11-28,77.43974926134467
Chennai,2018-11-29,77.72910420103126
Chennai,2018-11-30,77.67221022983512
Chennai,2018-12-01,77.879301249491
Chennai,2018-12-02,77.87009221624648
Chennai,2018-12-03,77.39739194377884
Chennai,2018-12-04,77.29482175917032
Chennai,2018-12-06,76.92138152397024
Chennai,2018-12-07,76.87246781798083
Chennai,2018-12-10,76.67153840020933
Chennai,2018-12-11,76.60970056535075
Chennai,2018-12-13,76.33922543444929
Chennai,2018-12-17,76.3595105429169
Chennai,2018-12-18,76.37289761044077
Chennai,2018-12-21,76.3408571319476
Chennai,2018-12-24,76.5542105026862
Chennai,2018-12-25,76.62663158636767
Chennai,2018-12-27,76.60767867014258
Chennai,2018-12-28,76.73351056407003
Chennai,2018-12-31,77.01943238552388
Chennai,2019-01-02,76.61616228862549
Chennai,2019-01-04,77.18844757805319
Chennai,2019-01-07,77.39630868337306
Chennai,2019-01-10,77.33078052771309
Chennai,2019-01-11,77.39564009588754
Chennai,2019-01-14,77.45000287063131
Chennai,2019-01-16,76.86376034454285
Chennai,2019-01-17,77.2272224259731
Chennai,2019-01-18,77.24132559217738
Chennai,2019-01-21,77.15437762065208
Chennai,2019-01-22,77.10368227663747
Chennai,2019-01-29,76.56023473650238
Chennai,2019-01-31,76.24464824698704
Chennai,2019-02-01,76.21893728341949
Chennai,2019-02-05,75.9975018964284
Chennai,2019-02-08,75.70527374175252
Chennai,2019-02-11,75.62130826828387
Chennai,2019-02-14,75.3711848293549
Chennai,2019-02-15,75.39955236076864
Chennai,2019-02-18,75.4170110981963
Chennai,2019-02-19,75.41882681292182
Chennai,2019-02-22,75.30560094900443
Chennai,2019-02-25,75.36861980682447
Chennai,2019-02-26,75.37647059735956
Chennai,2019-02-28,75.20894167589908
Chennai,2019-03-01,75.25178649576877
Chennai,2019-03-04,75.26158016868428
Chennai,2019-03-05,75.24405344884816
Chennai,2019-03-11,74.94397017856318
Chennai,2019-03-12,74.89801933002124
Chennai,2019-03-14,74.62506610609294
Chennai,2019-03-15,74.61939252427638
Chennai,2019-03-18,74.5183572640682
Chennai,2019-03-21,74.24223220280156
Chennai,2019-03-22,74.26411174392665
Chennai,2019-03-23,74.55956956172018
Chennai,2019-03-24,74.6477100806089
Chennai,2019-03-28,74.15818398410741
Chennai,2019-04-01,74.40898666780042
Chennai,2019-04-05,74.5152346352596
Chennai,2019-04-08,74.72668119137877
Chennai,2019-04-09,74.77807332523267
Chennai,2019-04-12,74.76005728334958
Chennai,2019-04-15,74.83580611603642
Chennai,2019-04-16,74.83106978800603
Chennai,2019-04-20,74.90057627170604
Chennai,2019-04-22,74.53046931205495
Chennai,2019-04-25,74.18424839258729
Chennai,2019-04-27,74.42309052446998
Chennai,2019-04-30,74.00901346286321
Chennai,2019-05-02,73.77678602062367
Chennai,2019-05-05,74.21755009493218
Chennai,2019-05-06,73.86995387799782
Chennai,2019-05-09,73.83031337500394
Chennai,2019-05-10,73.94215018407542
Chennai,2019-05-11,74.33098006603208
Chennai,2019-05-12,74.5145315760874
Chennai,2019-05-13,74.24339241095701
Chennai,2019-05-14,74.34877761027316
Chennai,2019-05-17,74.56295728425276
Chennai,2019-05-18,74.99406755946275
Chennai,2019-05-20,74.96331697251534
Chennai,2019-05-21,75.0828958005097
Chennai,2019-05-23,75.13497921464649
Chennai,2019-05-24,75.28510116477793
Chennai,2019-05-25,75.69585248985507
Chennai,2019-05-26,75.8853380680435
Chennai,2019-05-27,75.60486844055366
Chennai,2019-05-28,75.68670223013278
Chennai,2019-05-30,75.65393340799741
Chennai,2019-05-31,75.7593998277844
