city,ds,yhat
Delhi,2018-02-08,63.32071482682377
Delhi,2018-02-09,63.20401383281701
Delhi,2018-02-12,63.16212907386272
Delhi,2018-02-13,63.43389266593798
Delhi,2018-02-14,63.08156385930515
Delhi,2018-02-15,63.30741126129081
Delhi,2018-02-16,63.26295215249174
Delhi,2018-02-19,63.41409025644787
Delhi,2018-02-20,63.73827755720748
Delhi,2018-02-21,63.430789270892035
Delhi,2018-02-22,63.69319092626426
Delhi,2018-02-23,63.67649778495273
Delhi,2018-02-26,63.85633875165292
Delhi,2018-02-27,64.1723268896265
Delhi,2018-02-28,63.848477269429814
Delhi,2018-03-01,64.08706603834388
Delhi,2018-03-02,64.0399797043538
Delhi,2018-03-05,64.09979101388885
Delhi,2018-03-06,64.37014875839152
Delhi,2018-03-07,63.99998072016488
Delhi,2018-03-08,64.19284717496213
Delhi,2018-03-09,64.10188351797575
Delhi,2018-03-12,64.0524951979959
Delhi,2018-03-13,64.29716304594001
Delhi,2018-03-14,63.907922553548445
Delhi,2018-03-15,64.08884314457833
Delhi,2018-03-16,63.99338722447488
Delhi,2018-03-19,63.9756855046644
Delhi,2018-03-20,64.24518436968246
Delhi,2018-03-22,64.10469035342588
Delhi,2018-03-23,64.0506197928641
Delhi,2018-03-26,64.1749815767783
Delhi,2018-03-27,64.49406319589387
Delhi,2018-03-29,64.4491193006816
Delhi,2018-03-30,64.43877961017257
Delhi,2018-04-02,64.66635323730895
Delhi,2018-04-03,65.00789785897699
Delhi,2018-04-04,64.71409410639343
Delhi,2018-04-05,64.98680689467731
Delhi,2018-04-09,65.16459228716064
Delhi,2018-04-10,65.47955940483952
Delhi,2018-04-12,65.38952169847578
Delhi,2018-04-13,65.33948544504392
Delhi,2018-04-16,65.39263032009431
Delhi,2018-04-19,65.48859829864617
Delhi,2018-04-20,65.40176824354612
Delhi,2018-04-23,65.37581954607846
Delhi,2018-04-24,65.63204823407841
Delhi,2018-05-14,66.30010079129619
Delhi,2018-05-15,66.65929823743734
Delhi,2018-05-16,66.3840530663732
Delhi,2018-05-17,66.67652996961445
Delhi,2018-05-18,66.68840325794386
Delhi,2018-05-21,66.95209286640811
Delhi,2018-05-22,67.29791434524998
Delhi,2018-05-23,67.00608579155225
Delhi,2018-05-24,67.27959512036038
Delhi,2018-05-25,67.27099532734086
Delhi,2018-05-26,67.45521530374978
Delhi,2018-05-27,68.26460203435325
Delhi,2018-05-28,67.47335414691172
Delhi,2018-05-29,67.80174417772656
Delhi,2018-05-31,67.75793326287145
Delhi,2018-06-01,67.74259863807833
Delhi,2018-06-02,67.92478667934951
Delhi,2018-06-03,68.73720374455351
Delhi,2018-06-04,67.95426563830507
Delhi,2018-06-05,68.29631379803153
Delhi,2018-06-06,68.00886427607144
Delhi,2018-06-07,68.29538863616969
Delhi,2018-06-08,68.30867687905412
Delhi,2018-06-09,68.52364113429304
Delhi,2018-06-10,69.37235726902858
Delhi,2018-06-11,68.6285043953202
Delhi,2018-06-12,69.01159948823994
Delhi,2018-06-15,69.14975891296835
Delhi,2018-06-17,70.29003828680702
Delhi,2018-06-19,69.99163748872286
Delhi,2018-06-21,70.11719128129931
Delhi,2018-06-22,70.1839641537068
Delhi,2018-06-23,70.44415016219187
Delhi,2018-06-24,71.32871635438087
Delhi,2018-06-25,70.61043668906188
Delhi,2018-06-26,70.99262850267242
Delhi,2018-07-05,71.60915004933331
Delhi,2018-07-06,71.58241383246398
Delhi,2018-07-09,71.71714098560749
Delhi,2018-07-10,72.01927864540095
Delhi,2018-07-12,71.91811098819534
Delhi,2018-07-13,71.8717034793368
Delhi,2018-07-16,71.97947701384861
Delhi,2018-07-19,72.1960936099622
Delhi,2018-07-20,72.16184188175619
Delhi,2018-07-23,72.31554790407458
Delhi,2018-07-24,72.63410515660131
Delhi,2018-07-30,72.69535088153192
Delhi,2018-07-31,73.00124937085155
Delhi,2018-08-02,72.89569333166772
Delhi,2018-08-03,72.83794667552267
Delhi,2018-08-06,72.85936844283029
Delhi,2018-08-07,73.11329952652358
Delhi,2018-08-16,72.52608387682795
Delhi,2018-08-17,72.37641214214526
Delhi,2018-08-20,72.177989894771
Delhi,2018-08-21,72.38337098361198
Delhi,2018-08-24,71.99628344361524
Delhi,2018-08-25,72.08405761122746
Delhi,2018-08-26,72.80970627258792
Delhi,2018-08-27,71.94751747659919
Delhi,2018-08-28,72.21754724297192
Delhi,2018-08-29,71.86487680080947
Delhi,2018-08-30,72.09240465815748
Delhi,2018-08-31,72.05222335482972
Delhi,2018-09-03,72.23631616357727
Delhi,2018-09-04,72.57919120888577
Delhi,2018-09-06,72.58354370913341
Delhi,2018-09-07,72.57959205137303
Delhi,2018-09-10,72.81599041819754
Delhi,2018-09-11,73.15493336920805
Delhi,2018-09-12,72.85481694210463
Delhi,2018-09-13,73.11702510300528
Delhi,2018-09-14,73.09249291209474
Delhi,2018-09-15,73.2545531624341
Delhi,2018-09-16,74.03401457666477
Delhi,2018-09-17,73.20363069007772
Delhi,2018-09-18,73.48235595070666
Delhi,2018-09-20,73.30317795093964
Delhi,2018-09-21,73.20040757211103
Delhi,2018-09-23,73.97800779626965
Delhi,2018-09-24,73.06519517755991
Delhi,2018-09-25,73.26335091034969
Delhi,2018-09-27,72.93483653619752
Delhi,2018-09-28,72.76617440584901
Delhi,2018-09-30,73.43570266709405
Delhi,2018-10-01,72.48265279070951
Delhi,2018-10-02,72.65072825604199
Delhi,2018-10-04,72.2940666832536
Delhi,2018-10-05,72.12752904096563
Delhi,2018-10-06,72.16265080165694
Delhi,2018-10-07,72.83244810608522
Delhi,2018-10-08,71.91150100584227
Delhi,2018-10-09,72.12017344076871
Delhi,2018-10-10,71.70386923420347
Delhi,2018-10-11,71.86582296422881
Delhi,2018-10-12,71.75847549996529
Delhi,2018-10-13,71.85629255850266
Delhi,2018-10-14,72.59082300550011
Delhi,2018-10-15,71.73515641951815
Delhi,2018-10-16,72.00817664805759
Delhi,2018-10-18,71.87405192337033
Delhi,2018-10-19,71.80704226733972
Delhi,2018-10-20,71.93908420217062
Delhi,2018-10-22,71.86435537661947
Delhi,2018-10-23,72.14815984043841
Delhi,2018-10-24,71.79573549992688
Delhi,2018-10-25,72.0087614601404
Delhi,2018-10-26,71.93843723171508
Delhi,2018-10-29,71.93462714643961
Delhi,2018-10-30,72.18299213735521
Delhi,2018-10-31,71.78900041854394
Delhi,2018-11-01,71.95537276605354
Delhi,2018-11-02,71.83444718915995
Delhi,2018-11-05,71.66738020489497
Delhi,2018-11-06,71.86166032054976
Delhi,2018-11-12,71.10187991454072
Delhi,2018-11-13,71.27621624764329
Delhi,2018-11-15,70.92952487222645
Delhi,2018-11-16,70.765583883246
Delhi,2018-11-19,70.54157353767083
Delhi,2018-11-20,70.74082001098776
Delhi,2018-11-21,70.31108528661176
Delhi,2018-11-22,70.45532797127944
Delhi,2018-11-23,70.32578825232461
Delhi,2018-11-26,70.20824706892923
Delhi,2018-11-27,70.44083606276534
Delhi,2018-11-28,70.04189183451894
Delhi,2018-11-29,70.2136197565381
Delhi,2018-11-30,70.10762503612959
Delhi,2018-12-01,70.19775405843903
Delhi,2018-12-02,70.91517063870675
Delhi,2018-12-03,70.03282625572379
Delhi,2018-12-04,70.26972066733775
Delhi,2018-12-05,69.87019217495849
Delhi,2018-12-06,70.03673557465062
Delhi,2018-12-07,69.92139693396527
Delhi,2018-12-10,69.80001554377449
Delhi,2018-12-11,70.01787535858837
Delhi,2018-12-12,69.59909185216745
Delhi,2018-12-13,69.7471447837913
Delhi,2018-12-14,69.61507130135074
Delhi,2018-12-17,69.46344742753423
Delhi,2018-12-18,69.68067685493854
Delhi,2018-12-19,69.26712744449934
Delhi,2018-12-20,69.42676207714435
Delhi,2018-12-21,69.31294296013218
Delhi,2018-12-24,69.25676101812037
Delhi,2018-12-25,69.5186693959998
Delhi,2018-12-26,69.15543045683971
Delhi,2018-12-27,69.37026733073361
Delhi,2018-12-28,69.31564649361293
Delhi,2018-12-31,69.45012910276539
Delhi,2019-01-02,69.47427680938011
Delhi,2019-01-03,69.74735044508968
Delhi,2019-01-04,69.74617818646159
Delhi,2019-01-07,69.99992176197851
Delhi,2019-01-08,70.34808875192354
Delhi,2019-01-09,70.0589337314711
Delhi,2019-01-10,70.33372184436278
Delhi,2019-01-11,70.32318368403361
Delhi,2019-01-14,70.48153974024969
Delhi,2019-01-16,70.42392580789443
Delhi,2019-01-17,70.62652785803265
Delhi,2019-01-18,70.53592064552775
Delhi,2019-01-21,70.41981631696554
Delhi,2019-01-22,70.61663086081003
Delhi,2019-01-23,70.16571664104384
Delhi,2019-01-24,70.27087437862883
Delhi,2019-01-25,70.08554234285464
Delhi,2019-01-28,69.71704932881501
Delhi,2019-01-29,69.8449658525733
Delhi,2019-01-30,69.33472783112293
Delhi,2019-01-31,69.39104382911111
Delhi,2019-02-01,69.16805445281948
Delhi,2019-02-05,68.89490472001222
Delhi,2019-02-06,68.40557282502904
Delhi,2019-02-07,68.49343974000257
Delhi,2019-02-08,68.31179324505128
Delhi,2019-02-11,68.07279358379314
Delhi,2019-02-12,68.27904345407858
Delhi,2019-02-13,67.86175407325041
Delhi,2019-02-14,68.02344557644544
Delhi,2019-02-15,67.91586393128911
Delhi,2019-02-18,67.88568518889296
Delhi,2019-02-19,68.15256385196987
Delhi,2019-02-20,67.78946171628075
Delhi,2019-02-22,67.92906232686342
Delhi,2019-02-25,67.96166335523306
Delhi,2019-02-26,68.23126985953607
Delhi,2019-02-27,67.86209945855695
Delhi,2019-02-28,68.05622010685894
Delhi,2019-03-01,67.96529361549072
Delhi,2019-03-04,67.89497358529563
Delhi,2019-03-05,68.12162028747137
Delhi,2019-03-06,67.70719340688935
Delhi,2019-03-07,67.85504653761662
Delhi,2019-03-08,67.71812973822907
Delhi,2019-03-11,67.52379301528536
Delhi,2019-03-12,67.71745418956688
Delhi,2019-03-13,67.27578301401246
Delhi,2019-03-14,67.40285467970457
Delhi,2019-03-15,67.25217245867785
Delhi,2019-03-18,67.06143030926567
Delhi,2019-03-19,67.2712428773572
Delhi,2019-03-20,66.85272976591406
Delhi,2019-03-21,67.00942142984259
Delhi,2019-03-22,66.89411965407783
Delhi,2019-03-23,66.9817044208087
Delhi,2019-03-24,67.7041797010661
Delhi,2019-03-25,66.83511800554626
Delhi,2019-03-26,67.09390074430475
Delhi,2019-03-27,66.72499418138642
Delhi,2019-03-28,66.93075939901937
Delhi,2019-03-29,66.86284563622782
Delhi,2019-04-01,66.92519646885476
Delhi,2019-04-02,67.21437933590708
Delhi,2019-04-03,66.86959465072158
Delhi,2019-04-04,67.09267221642013
Delhi,2019-04-05,67.03489580118965
Delhi,2019-04-08,67.0835835306255
Delhi,2019-04-09,67.35406309301342
Delhi,2019-04-10,66.9841985071043
Delhi,2019-04-11,67.17647335004744
Delhi,2019-04-12,67.08296097189165
Delhi,2019-04-15,67.00435076791305
Delhi,2019-04-16,67.22924526567475
Delhi,2019-04-17,66.81408941292037
Delhi,2019-04-18,66.96249154492754
Delhi,2019-04-19,66.82761425988902
Delhi,2019-04-20,66.88497238683486
Delhi,2019-04-21,67.56746336214206
Delhi,2019-04-22,66.64979025985828
Delhi,2019-04-23,66.85267507971652
Delhi,2019-04-24,66.42210276273461
Delhi,2019-04-25,66.56209514533893
Delhi,2019-04-26,66.4260651060453
Delhi,2019-04-27,66.48960982531754
Delhi,2019-04-28,67.18554053237314
Delhi,2019-04-29,66.28830897905331
Delhi,2019-04-30,66.51822814041537
Delhi,2019-05-02,66.29914122118291
Delhi,2019-05-03,66.20608093841952
Delhi,2019-05-04,66.31624854851724
Delhi,2019-05-05,67.06148895450886
Delhi,2019-05-06,66.21524058461483
Delhi,2019-05-07,66.49678120463552
Delhi,2019-05-08,66.15050858372737
Delhi,2019-05-09,66.37875430521429
Delhi,2019-05-10,66.33317998233856
Delhi,2019-05-11,66.48761375503385
Delhi,2019-05-12,67.27312337241442
Delhi,2019-05-13,66.4624850335486
Delhi,2019-05-14,66.7744444465005
Delhi,2019-05-15,66.4530093887678
Delhi,2019-05-16,66.70027177974288
Delhi,2019-05-17,66.66780833469198
Delhi,2019-05-18,66.82951758130284
Delhi,2019-05-19,67.61668954584393
Delhi,2019-05-20,66.8024673812239
Delhi,2019-05-21,67.10609759111995
Delhi,2019-05-22,66.77220842284258
Delhi,2019-05-23,67.00361477864051
Delhi,2019-05-24,66.95269920956576
Delhi,2019-05-25,67.09422722032637
Delhi,2019-05-26,67.86039377159021
Delhi,2019-05-27,67.0252608344244
Delhi,2019-05-28,67.30898326043499
Delhi,2019-05-29,66.95706315026084
Delhi,2019-05-30,67.17313170379869
Delhi,2019-05-31,67.11030864350309
Delhi,2019-06-01,67.24399803716639
Delhi,2019-06-02,68.00691787000966
Delhi,2019-06-03,67.17352365244895
Delhi,2019-06-04,67.46422367802668
Delhi,2019-06-05,67.124626380936
Delhi,2019-06-06,67.35831895261721
Delhi,2019-06-07,67.3182273896939
Delhi,2019-06-10,67.47621843577339
Delhi,2019-06-11,67.80538135611646
Delhi,2019-06-12,67.50642190019506
Delhi,2019-06-13,67.78205045310574
Delhi,2019-06-14,67.78426585006805
Delhi,2019-06-15,67.98717906244589
Delhi,2019-06-16,68.82207509456217
Delhi,2019-06-18,68.42537762115734
Delhi,2019-06-19,68.15657181174547
Delhi,2019-06-20,68.45743178454015
Delhi,2019-06-21,68.47933019773147
Delhi,2019-06-22,68.69587545574137
Delhi,2019-06-24,68.7783621355479
Delhi,2019-06-25,69.1357402704225
Delhi,2019-06-27,69.13592000361494
Delhi,2019-06-28,69.13269193284695
Delhi,2019-06-29,69.31863227463677
Delhi,2019-06-30,70.12530326954464
Delhi,2019-07-01,69.32615389887724
Delhi,2019-07-02,69.64076061121418
Delhi,2019-07-03,69.31409852243526
Delhi,2019-07-04,69.5493278120314
Delhi,2019-07-05,69.49917283760439
Delhi,2019-07-06,69.63872471825273
Delhi,2019-07-07,70.40047836924404
Delhi,2019-07-08,69.55876129803904
Delhi,2019-07-09,69.83395163764841
Delhi,2019-07-10,69.47172579255616
Delhi,2019-07-11,69.67583484884418
Delhi,2019-07-12,69.59945997975107
Delhi,2019-07-13,69.71800578116198
Delhi,2019-07-15,69.6121627022746
Delhi,2019-07-16,69.88233432586414
Delhi,2019-07-17,69.52001664488975
Delhi,2019-07-18,69.72851211500006
Delhi,2019-07-19,69.66041983053712
Delhi,2019-07-20,69.79044403686791
Delhi,2019-07-22,69.7138656602406
Delhi,2019-07-24,69.65328435196307
Delhi,2019-07-25,69.87602140421278
Delhi,2019-07-26,69.81987522016955
Delhi,2019-07-27,69.95865344888085
Delhi,2019-07-29,69.88681585237809
Delhi,2019-07-30,70.16761870200865
Delhi,2019-07-31,69.80974120095232
Delhi,2019-08-01,70.01520525271008
Delhi,2019-08-02,69.93551763427796
Delhi,2019-08-03,70.0445125021628
Delhi,2019-08-04,70.77342723261711
Delhi,2019-08-05,69.89537068504873
Delhi,2019-08-06,70.12958033780004
Delhi,2019-08-07,69.72070764194197
Delhi,2019-08-08,69.8716297381241
Delhi,2019-08-09,69.73483680979842
Delhi,2019-08-10,69.78525312241256
Delhi,2019-08-11,70.45528838318849
Delhi,2019-08-12,69.51927907299763
Delhi,2019-08-13,69.69771682720555
Delhi,2019-08-14,69.23650388915841
Delhi,2019-08-15,69.33973449378887
Delhi,2019-08-16,69.16105218415366
Delhi,2019-08-17,69.17644183975557
Delhi,2019-08-18,69.81925376235564
Delhi,2019-08-19,68.86462014668611
Delhi,2019-08-20,69.03366163670833
Delhi,2019-08-21,68.5727245477264
Delhi,2019-08-22,68.68614808714725
Delhi,2019-08-23,68.52761195896731
Delhi,2019-08-24,68.58120627509813
Delhi,2019-08-25,69.27160696302684
Delhi,2019-08-26,68.3733457017016
Delhi,2019-08-27,68.6067433726529
Delhi,2019-08-28,68.21716175264866
Delhi,2019-08-29,68.40778962370271
Delhi,2019-08-30,68.33101328720562
Delhi,2019-08-31,68.46123004457623
Delhi,2019-09-01,69.2299015772544
Delhi,2019-09-02,68.41000695254037
Delhi,2019-09-03,68.72029218035436
Delhi,2019-09-04,68.40455596823709
Delhi,2019-09-05,68.66446993817503
Delhi,2019-09-06,68.65098250948287
Delhi,2019-09-07,68.83716424055612
Delhi,2019-09-08,69.65329082408118
Delhi,2019-09-09,68.87132277256322
Delhi,2019-09-10,69.20917809480434
Delhi,2019-09-11,68.91003706596538
Delhi,2019-09-12,69.17517690320166
Delhi,2019-09-13,69.15538520314173
Delhi,2019-09-14,69.3238096983594
Delhi,2019-09-15,70.11104040962938
Delhi,2019-09-16,69.28958323398746
Delhi,2019-09-17,69.57812139354763
Delhi,2019-09-18,69.22080409034264
Delhi,2019-09-19,69.42006053476705
Delhi,2019-09-20,69.32798866421072
Delhi,2019-09-21,69.41917666345374
Delhi,2019-09-22,70.12575399928191
Delhi,2019-09-23,69.22183171153115
Delhi,2019-09-24,69.42772913786294
Delhi,2019-09-25,68.98922720252256
Delhi,2019-09-26,69.11034723604557
Delhi,2019-09-27,68.94470543769586
Delhi,2019-09-28,68.96830186462327
Delhi,2019-09-29,69.61454139207909
Delhi,2019-09-30,68.6586470611183
Delhi,2019-10-01,68.82186359204012
Delhi,2019-10-02,68.35069170784314
Delhi,2019-10-03,68.44965264973845
Delhi,2019-10-04,68.27688061613061
Delhi,2019-10-05,68.30416563665014
Delhi,2019-10-07,68.03333815724228
Delhi,2019-10-08,68.23063623012953
Delhi,2019-10-09,67.80227758181718
Delhi,2019-10-10,67.95177003306732
Delhi,2019-10-11,67.83183269858546
Delhi,2019-10-12,67.91720826177311
Delhi,2019-10-13,68.63971508182733
Delhi,2019-10-14,67.77269879514057
Delhi,2019-10-15,68.03528027480888
Delhi,2019-10-16,67.67163954006793
Delhi,2019-10-17,67.8838338323259
Delhi,2019-10-18,67.82319902573819
Delhi,2019-10-19,67.96319214165867
Delhi,2019-10-20,68.73447115232213
Delhi,2019-10-21,67.90937111675788
Delhi,2019-10-22,68.20617297191126
Delhi,2019-10-23,67.86840412014894
Delhi,2019-10-24,68.09766867958045
Delhi,2019-10-25,68.04505632302522
Delhi,2019-10-26,68.18398734601577
Delhi,2019-10-27,68.9452901358137
Delhi,2019-10-28,68.10167018635171
Delhi,2019-10-29,68.37196719601982
Delhi,2019-10-30,68.00043970995424
Delhi,2019-10-31,68.18957559175371
Delhi,2019-11-01,68.09147775673719
Delhi,2019-11-02,68.18068338837689
Delhi,2019-11-03,68.88921345194257
Delhi,2019-11-04,67.99101233751148
Delhi,2019-11-05,68.20617488484733
Delhi,2019-11-06,67.78020097868756
Delhi,2019-11-07,67.91677671995019
Delhi,2019-11-08,67.76913230209836
Delhi,2019-11-09,67.81283547138624
Delhi,2019-11-10,68.48081798662832
Delhi,2019-11-11,67.54779544244929
Delhi,2019-11-12,67.73447815840544
Delhi,2019-11-13,67.28681367981142
Delhi,2019-11-14,67.4087601526884
Delhi,2019-11-15,67.25364085267307
Delhi,2019-11-16,67.29693878807863
Delhi,2019-11-17,67.9713287243551
Delhi,2019-11-18,67.05110687396208
Delhi,2019-11-19,67.25641539660695
Delhi,2019-11-20,66.83250243940034
Delhi,2019-11-21,66.98251596163283
Delhi,2019-11-22,66.85888136842655
Delhi,2019-11-24,67.64591373560276
Delhi,2019-11-25,66.76154956626016
Delhi,2019-11-26,67.00218364196337
Delhi,2019-11-27,66.61212151208196
Delhi,2019-11-28,66.79363835748651
Delhi,2019-11-29,66.6983797762814
Delhi,2019-11-30,66.80020209051564
Delhi,2019-12-01,67.53024836462463
Delhi,2019-12-02,66.66141921356191
Delhi,2019-12-03,66.91263478763581
Delhi,2019-12-04,66.52812716757315
Delhi,2019-12-05,66.7102611551317
Delhi,2019-12-06,66.61093252859668
Delhi,2019-12-07,66.70440156887413
Delhi,2019-12-08,67.42235821237188
Delhi,2019-12-09,66.53837817527133
Delhi,2019-12-10,66.77216679727728
Delhi,2019-12-11,66.36883028546467
Delhi,2019-12-12,66.53167286561491
Delhi,2019-12-13,66.41356949491298
Delhi,2019-12-14,66.48977257462776
Delhi,2019-12-15,67.19294968499231
Delhi,2019-12-16,66.29761236982334
Delhi,2019-12-17,66.52433340269008
Delhi,2019-12-18,66.11899288284732
Delhi,2019-12-19,66.28555230403812
Delhi,2019-12-20,66.17740683826213
Delhi,2019-12-21,66.27017479980415
Delhi,2019-12-22,66.9967217638664
Delhi,2019-12-23,66.13157973410225
Delhi,2019-12-24,66.39515906312407
Delhi,2019-12-25,66.03299364511766
Delhi,2019-12-26,66.24851858898812
Delhi,2019-12-27,66.19443057192277
Delhi,2019-12-28,66.34548968939656
Delhi,2019-12-29,67.13356002310395
Delhi,2019-12-30,66.33204897005308
Delhi,2019-12-31,66.66014259555668
Delhi,2020-01-01,66.36207700798562
Delhi,2020-01-02,66.63994437415822
Delhi,2020-01-03,66.64508313122973
Delhi,2020-01-04,66.85091052748189
Delhi,2020-01-05,67.68799419424678
Delhi,2020-01-06,66.92852113652177
Delhi,2020-01-07,67.29056258154301
Delhi,2020-01-08,67.01737212164667
Delhi,2020-01-09,67.31021607336336
Delhi,2020-01-10,67.31978483915651
Delhi,2020-01-11,67.51904289328846
Delhi,2020-01-12,68.3383134772526
Delhi,2020-01-13,67.54975699736146
Delhi,2020-01-14,67.87163944639046
Delhi,2020-01-15,67.54763003849708
Delhi,2020-01-16,67.77962601900356
Delhi,2020-01-17,67.71915371461739
Delhi,2020-01-18,67.84020364517045
Delhi,2020-01-19,68.57429608639805
Delhi,2020-01-20,67.69493647776407
Delhi,2020-01-21,67.92185748779538
Delhi,2020-01-22,67.50028749407488
Delhi,2020-01-23,67.63374407258104
Delhi,2020-01-24,67.47540224556627
Delhi,2020-01-25,67.50089602800081
Delhi,2020-01-26,68.14335039981374
Delhi,2020-01-27,67.17780383800161
Delhi,2020-01-28,67.32541894634433
Delhi,2020-01-29,66.83272163425428
Delhi,2020-01-30,66.90436808685938
Delhi,2020-01-31,66.69448986151097
Delhi,2020-02-01,66.67947616176946
Delhi,2020-02-02,67.29299084079692
Delhi,2020-02-03,66.31038459687066
Delhi,2020-02-04,66.45290012376657
Delhi,2020-02-05,65.96713909571332
Delhi,2020-02-06,66.05714867667277
Delhi,2020-02-07,65.8764608984818
Delhi,2020-02-08,65.90066062906438
Delhi,2020-02-09,66.5624209216562
Delhi,2020-02-10,65.63593748121261
Delhi,2020-02-11,65.84115950865628
Delhi,2020-02-12,65.42305691337242
Delhi,2020-02-13,65.58442250129056
Delhi,2020-02-14,65.47725867987704
Delhi,2020-02-15,65.57560679643814
Delhi,2020-02-16,66.31061560707569
Delhi,2020-02-17,65.45500818908022
Delhi,2020-02-18,65.72734383988589
Delhi,2020-02-19,65.37131426939784
Delhi,2020-02-20,65.58857205853994
Delhi,2020-02-21,65.53014035444671
Delhi,2020-02-22,65.66926142388242
Delhi,2020-02-23,66.43648015512314
Delhi,2020-02-24,65.60412150981426
Delhi,2020-02-25,65.89055826021112
Delhi,2020-02-26,65.53950821815653
Delhi,2020-02-27,65.75285893777752
Delhi,2020-02-28,65.68206898028635
Delhi,2020-02-29,65.80100358635691
Delhi,2020-03-01,66.54100117034622
Delhi,2020-03-02,65.67533005466191
Delhi,2020-03-03,65.92343227895684
Delhi,2020-03-04,65.53019426073959
Delhi,2020-03-05,65.69874291713471
Delhi,2020-03-06,65.58181700676208
Delhi,2020-03-07,65.66446845859868
Delhi,2020-03-08,66.36940969333257
Delhi,2020-03-09,65.47112929448554
Delhi,2020-03-10,65.6902113106086
Delhi,2020-03-11,65.27257972768624
Delhi,2020-03-12,65.42227109064962
Delhi,2020-03-13,65.29278556025164
Delhi,2020-03-14,65.35987539838726
Delhi,2020-03-15,66.05656836713322
Delhi,2020-03-16,65.1575864298439
Delhi,2020-03-17,65.38355743596635
Delhi,2020-03-18,64.98026027096357
Delhi,2020-03-19,65.15140262797166
Delhi,2020-03-20,65.04998153715796
Delhi,2020-03-21,65.15108539515899
Delhi,2020-03-22,65.8869346349591
Delhi,2020-03-23,65.03132099403274
Delhi,2020-03-24,65.30384255645116
Delhi,2020-03-25,64.94917448145826
Delhi,2020-03-26,65.16987395665173
Delhi,2020-03-27,65.11776885864101
Delhi,2020-03-28,65.26678819108382
Delhi,2020-03-29,66.04803076491415
Delhi,2020-03-30,65.23423141548908
Delhi,2020-03-31,65.54402129765026
Delhi,2020-04-01,65.22122157964655
Delhi,2020-04-02,65.46766853950618
Delhi,2020-04-03,65.43461908157661
Delhi,2020-04-04,65.60821086170753
Delhi,2020-04-05,66.40669067300519
Delhi,2020-04-06,65.60273522080732
Delhi,2020-04-07,65.9150956940534
Delhi,2020-04-08,65.58788797315907
Delhi,2020-04-09,65.82341007872523
Delhi,2020-04-10,65.77353608172538
Delhi,2020-04-11,65.91254445701622
Delhi,2020-04-12,66.6721774320753
Delhi,2020-04-13,65.8260908856625
Delhi,2020-04-14,66.0940917629922
Delhi,2020-04-15,65.72140290896658
Delhi,2020-04-16,65.9114540442735
Delhi,2020-04-17,65.81724874596564
Delhi,2020-04-18,65.91416606363771
Delhi,2020-04-19,66.63499396523451
Delhi,2020-04-20,65.7543547864053
Delhi,2020-04-21,65.99292023194604
Delhi,2020-04-22,65.59665636115695
Delhi,2020-04-23,65.7695977482671
Delhi,2020-04-24,65.66520107065968
Delhi,2020-04-25,65.75913706285534
Delhi,2020-04-26,66.48431824546371
Delhi,2020-04-27,65.6153227218861
Delhi,2020-04-28,65.87261161088306
Delhi,2020-04-29,65.50178046736819
Delhi,2020-04-30,65.70634370582547
Delhi,2020-05-01,65.63910201004856
Delhi,2020-05-02,65.7749513122203
Delhi,2020-05-03,66.54593031897582
Delhi,2020-05-04,65.73012134216643
Delhi,2020-05-05,66.04252663696373
Delhi,2020-05-06,65.72770963593894
Delhi,2020-05-07,65.98814984812799
Delhi,2020-05-08,65.97563559302141
Delhi,2020-05-09,66.16409756688809
Delhi,2020-05-10,66.98467961641778
Delhi,2020-05-11,66.2102059469788
Delhi,2020-05-12,66.55944126331953
Delhi,2020-05-13,66.27638314587622
Delhi,2020-05-14,66.56308467509798
Delhi,2020-05-15,66.57105635680072
Delhi,2020-05-16,66.7741050952861
Delhi,2020-05-17,67.60340646995435
Delhi,2020-05-18,66.83196952070809
Delhi,2020-05-19,67.17889061542161
Delhi,2020-05-20,66.88863587369069
Delhi,2020-05-21,67.1638504213435
Delhi,2020-05-22,67.15674387546115
Delhi,2020-05-23,67.34191022902425
Delhi,2020-05-24,68.15137887873905
Delhi,2020-05-25,67.35905654201153
Delhi,2020-05-26,67.68495721669166
Delhi,2020-05-27,67.37446026320939
Delhi,2020-05-28,67.631095498952
Delhi,2020-05-29,67.60790531466785
Delhi,2020-05-30,67.78024307641672
Delhi,2020-05-31,68.5808025860282
Delhi,2020-06-01,67.78404390074876
Delhi,2020-06-02,68.11040805946446
Delhi,2020-06-03,67.80556369057103
Delhi,2020-06-04,68.07318417493441
Delhi,2020-06-05,68.0663055729758
Delhi,2020-06-06,68.26012417945623
Delhi,2020-06-07,69.08703101166863
Delhi,2020-06-08,68.32104339297784
Delhi,2020-06-09,68.68203104440059
Delhi,2020-06-10,68.41497685980846
Delhi,2020-06-11,68.72277118479943
Delhi,2020-06-12,68.7575893751378
Delhi,2020-06-13,68.99371100137398
Delhi,2020-06-14,69.86257745679312
Delhi,2020-06-15,69.13724754431315
Delhi,2020-06-16,69.53664784570825
Delhi,2020-06-17,69.30485743153213
Delhi,2020-06-18,69.64392512242983
Delhi,2020-06-19,69.70526849142588
Delhi,2020-06-20,69.96251242545921
Delhi,2020-06-21,70.84656350679367
Delhi,2020-06-22,70.13007935784265
Delhi,2020-06-23,70.53172939626245
Delhi,2020-06-24,70.29548628675512
Delhi,2020-06-25,70.62344612017249
